"index_column","taxID296","taxID562","taxID573","taxID818","taxID820","taxID821","taxID823","taxID1318","taxID1512","taxID1522","taxID1547","taxID28116","taxID29361","taxID29466","taxID33035","taxID33038","taxID33945","taxID35833","taxID39778","taxID40545","taxID47678","taxID74426","taxID84112","taxID105841","taxID154046","taxID208479","taxID216816","taxID291645","taxID292800","taxID358743","taxID457421","taxID572010","taxID1034346","taxID1134687","taxID1603888","taxID2547410","taxID1352","taxID37734","taxID47715","taxID165179","taxID1308","taxID1358","taxID1685","taxID28038","taxID1244","taxID1267","taxID1304","taxID1351","taxID1613","taxID1686","taxID28026","taxID33025","taxID43675","taxID84024","taxID114527","taxID150055","taxID341694","taxID419015","taxID1531","taxID1596","taxID1597","taxID1598","taxID1689","taxID36834","taxID46506","taxID261299","taxID310298","taxID338188","taxID358742","taxID460384","taxID658659","taxID871665","taxID1263547","taxID1519438","taxID1653435","taxID1673721","taxID1697794","taxID1796628","taxID1898203","taxID1965647","taxID2044939","taxID2292349","taxID817","taxID33033","taxID1528099","taxID287","taxID571","taxID584","taxID853","taxID1280","taxID1282","taxID1302","taxID1322","taxID1624","taxID1744","taxID2047","taxID29347","taxID29348","taxID29363","taxID39485","taxID67824","taxID71452","taxID81424","taxID100884","taxID147206","taxID180332","taxID209880","taxID218538","taxID230143","taxID301302","taxID418240","taxID544580","taxID1577792","taxID1689270","taxID1720194","taxID1796615","taxID1965572","taxID1982626","taxID2109689","taxID1587","taxID1632","taxID78448","taxID28117","taxID28118","taxID33039","taxID237576","taxID291644","taxID310297","taxID328812","taxID328813","taxID328814","taxID357276","taxID387661","taxID544645","taxID1465754","taxID1472416","taxID1579343","taxID1852370","taxID2049043","taxID2093857","taxID847","taxID1303","taxID1502","taxID1535","taxID1680","taxID28037","taxID39482","taxID39486","taxID39488","taxID39491","taxID39492","taxID40520","taxID46228","taxID46503","taxID61171","taxID88431","taxID139208","taxID214853","taxID214856","taxID239935","taxID246787","taxID301301","taxID329854","taxID342942","taxID360807","taxID446660","taxID471189","taxID626932","taxID649756","taxID1150298","taxID1297617","taxID1472761","taxID1501392","taxID1550024","taxID1628085","taxID1650661","taxID1697793","taxID1715004","taxID1720200","taxID1759399","taxID1776384","taxID1841867","taxID1898204","taxID2049045","taxID2054177","taxID2126740","taxID2211183","taxID2292295","taxID2292885","taxID2292991","taxID2292997","taxID2293011","taxID2316025","taxID2358141","taxID2500537","taxID2606635","taxID2709718","taxID2720820","taxID2720825","taxID2721144","taxID2763654","taxID2764322","taxID1283","taxID1354","taxID1382","taxID1661","taxID39777","taxID46124","taxID55565","taxID68892","taxID157687","taxID169292","taxID187326","taxID272548","taxID796942","taxID936548","taxID1105030","taxID1284680","taxID824","taxID1305","taxID1309","taxID1499683","taxID1254","taxID1353","taxID1529","taxID1579","taxID1655","taxID318464","taxID1580","taxID47770","taxID158836","taxID29391","taxID31971","taxID45634","taxID84135","taxID154288","taxID160404","taxID166486","taxID169435","taxID204516","taxID341225","taxID371601","taxID410072","taxID673271","taxID674529","taxID1230734","taxID1335613","taxID1720294","taxID1720313","taxID1737424","taxID1776391","taxID1796618","taxID1871020","taxID1871021","taxID1898207","taxID1912855","taxID1965604","taxID1981510","taxID2086584","taxID2292231","taxID2509240","taxID2584659","taxID2721154","taxID2763041","taxID2763053","taxID1255","taxID1328","taxID1335","taxID1584","taxID28025","taxID29354","taxID39490","taxID116085","taxID147207","taxID290055","taxID423477","taxID536633","taxID626934","taxID745368","taxID871664","taxID1160721","taxID1472417","taxID1519439","taxID1673720","taxID1852361","taxID1852366","taxID1871016","taxID1871035","taxID1982628","taxID2030927","taxID2292041","taxID2292069","taxID2292274","taxID2292304","taxID2292961","taxID2293097","taxID2293103","taxID2527876","taxID2720821","taxID2720823","taxID2763051","taxID53442","taxID1276","taxID1599","taxID1735","taxID626940","taxID1776383","taxID2293024","taxID876","taxID39496","taxID180164","taxID253257","taxID582","taxID729","taxID1622","taxID33043","taxID39950","taxID40519","taxID44742","taxID46507","taxID363265","taxID454154","taxID487174","taxID487175","taxID574930","taxID626933","taxID1432052","taxID1470347","taxID1871029","taxID1907662","taxID2040291","taxID2049044","taxID2293035","taxID2583452","taxID2585118","taxID2606709","taxID2763066","taxID1496","taxID1544","taxID1750","taxID46125","taxID143393","taxID270498","taxID712411","taxID1653434","taxID2508949","taxID1736","taxID333367","taxID742723","taxID1099853","taxID2292205","taxID53345","taxID40518","taxID53443","taxID66228","taxID76860","taxID103621","taxID187327","taxID1520815","taxID1776382","taxID1796635","taxID1805714","taxID2021391","taxID2049048","taxID2052159","taxID2093856","taxID2292190","taxID2292287","taxID2763016","taxID2763659","taxID2763667","taxID417368","taxID1260","taxID1379","taxID28135","taxID546367","taxID1245","taxID437897","taxID1987501","taxID199","taxID200","taxID851","taxID1338","taxID1383","taxID1492","taxID1559","taxID1633","taxID1659","taxID28052","taxID35518","taxID35519","taxID78259","taxID84109","taxID84163","taxID118748","taxID133926","taxID156456","taxID556499","taxID712124","taxID2058292","taxID2584596","taxID1681","taxID1232428","taxID2293015","taxID2293126","taxID56774","taxID1288120","taxID1776392","taxID1917873","taxID1583","taxID28126","taxID137591","taxID163665","taxID638849","taxID1745713","taxID1871015","taxID2041842","taxID39483","taxID1852384","taxID1965557","taxID2364792","taxID45851","taxID1234680","taxID1473216","taxID1499684","taxID1907654","taxID2742763","taxID2763037","taxID1252","taxID1323","taxID71451","taxID626935","taxID1468449","taxID1675036","taxID1852375","taxID1972561","taxID712888","taxID739","taxID1747","taxID2702","taxID31973","taxID51123","taxID52769","taxID67827","taxID76124","taxID76517","taxID78258","taxID86332","taxID113287","taxID138595","taxID172042","taxID176090","taxID181487","taxID206043","taxID315405","taxID544581","taxID651822","taxID652706","taxID712158","taxID936594","taxID979627","taxID1531429","taxID1581061","taxID1852379","taxID1852385","taxID1986206","taxID2081702","taxID2171989","taxID2220000","taxID2741497","taxID97478","taxID230658","taxID1944635","taxID2109685","taxID2219695","taxID2479838","taxID2509433","taxID2715212","taxID1589","taxID54005","taxID61592","taxID100468","taxID177972","taxID1110546","taxID1155073","taxID1857218","taxID36740","taxID1737","taxID28080","taxID242230","taxID1780380","taxID1870991","taxID2293012","taxID2479843","taxID84026","taxID89153","taxID438033","taxID1796622","taxID2292348","taxID2763052","taxID69824","taxID1285585","taxID1590","taxID85698","taxID1310","taxID1852371","taxID2070686","taxID2137880","taxID2721101","taxID2721145","taxID1505","taxID1561","taxID158787","taxID1507512","taxID1511761","taxID546","taxID1605","taxID2124","taxID43768","taxID111015","taxID161879","taxID555313","taxID1673722","taxID2479840","taxID45254","taxID61652","taxID2292211","taxID2041044","taxID2582419","taxID187979","taxID1585974","taxID2292206","taxID2585119","taxID105612","taxID35703","taxID57732","taxID1970790","taxID2291323","taxID2584949","taxID2741","taxID1414721","taxID1852381","taxID2045301","taxID2292363","taxID1509","taxID1527","taxID35841","taxID539","taxID648","taxID28113","taxID135080","taxID712359","taxID2663009","taxID168384","taxID626937","taxID871324","taxID1288121","taxID1849041","taxID1879010","taxID1903720","taxID1913988","taxID2053569","taxID2212467","taxID2606708","taxID2720829","taxID2721134","taxID2721140","taxID2721142","taxID2721157","taxID2751","taxID35787","taxID1780378","taxID1805471","taxID1965570","taxID2766537","taxID1965560","taxID2293138","taxID160453","taxID176291","taxID264463","taxID1325934","taxID2025493","taxID2486011","taxID1926283","taxID2763664","taxID204","taxID1541","taxID2721149","taxID28125","taxID1287640","taxID626929","taxID119219","taxID1197717","taxID1903263","taxID2292272","taxID2721128","taxID2721137","taxID2121","taxID1583331","taxID109790","taxID2304578","taxID1019","taxID1334","taxID1364","taxID2748","taxID28129","taxID28447","taxID33964","taxID33968","taxID709323","taxID1070421","taxID2749962"
"lt-001-01",0.00111248252556282,0.00613779635799299,0.0345375887315785,0.00755281309655488,0.147480781933728,0.252042348686424,0.0349763396328697,0.000401991815346766,0.00296236618652365,0.00685411303654741,0.00188067806503501,0.0821507311174124,0.0147292963811582,0.0246309457127947,0.0100319013380585,0.037317269196635,0.00656628245792611,0.0020525441310166,0.00418720667289768,0.0574043757461054,0.14335377693366,0.000753630618626287,0.00514280419392041,0.00154998500506721,0.000683164144438517,0.0209474078741014,0.0102671594881027,0.00136272173704853,0.000931600080009965,0.000236506571830999,0.000361764891105716,0.000948523130897579,0.00140655521311808,0.0113696546393712,0.00551178218868314,0.0601631104678502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lt-002-01",0,0.0123566206882575,0.0168804613562126,0,0,0,0,0,0,0.00268047462098671,0.00369145306388647,0,0,0.0514836741950401,0,0,0,0,0,0,0,0,0,0,0,0,0.00026575606448891,0,0,0,0,0,0,0,0.0600549981484586,0,0.267892245818372,0.121397784782725,0.154359251535121,0.308937279726451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lt-003-01",0,0,0.0623797225821159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897346033651418,0,0.00216821092300456,0,0.0205738227630406,0.0107627981867131,0.000158821305832008,0.00661059058787545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lt-004-01",0,0.00165681240220646,0,0,0,0.000167290618320949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000468625491575012,0,0,0,0,0.00768361574742589,0,0,0,0,0,0,0,0,0,0.0427060125730546,0,0.84865556576946,0,0.00424632294162129,0.00131397251478669,0,0,0.000443955419379581,0.00105297797417838,0.00988645202221535,0.00193654772727225,0.0726195868514656,0.000449567066703005,0.00052008323872943,0.000133514854242225,0.00447068295442008,0.000174278707440684,0.000197572337839804,0.000158714327128545,0.000339345842859899,0.000718502617674656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lt-005-02",0,0,0,0,0.0116804120455843,0,0.309204499765673,0.00035079685057098,0.00103759234182068,0.270394212420111,0,0.00976153345392993,0.0057438194681814,0,0.0242077573537524,0.00116985134273275,0.000232807552055016,0,0,0,0,0,0,0.000669354743876679,0.000945896291238284,0.115174071210836,0.0194719338076072,0,0.00122204145797777,0,0,0,0,0,0,0,0.0023733950383452,0,0,0,0,0,0.00629809170477096,0,0,0,0.000371012262298799,0,0,0,0.00943412306006369,0,0,0,0,0,0,0,0.00704725108056661,0.00048516988146766,0.000155381203868728,0.000387395994679515,0.000298870989074032,0.000364934426093049,0.0029608311203183,0.0347460647001519,0.00215551782305648,0.000938497186292154,0.0412965187343355,0.000551101191612639,0.00583300510815708,0.045004923707961,0.000242452813859792,0.00242598153421234,0.00190976183734574,0.000848650911946291,0.0142580752311923,0.000259893561232812,0.00355381653100099,0.0347276990646606,0.00247315082824392,0.00733185236724453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lt-006-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963614348717375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123128312932195,0.035660464327805,0.000602058641887652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lt-007-01",0,0.0422502101827317,0,0,0,0,0,0,0,0.0222243154361592,0.0312654784882289,0,0.00208667426854362,0.000136552956394908,0,0.088817342576498,0.0287946539576077,0.010387619666668,0,0,0,0,0,0,0,0.131544727528877,0,0,0.0143794826550248,0,0,0,0,0,0,0,0.00317675768051874,0.00708975460836975,0,0,0.03649661513655,0.0402130319729328,0,0,0,0,0,0.000243618899069579,0.00065561800743845,0,0.00282490271918241,0,0,0,0,0,0,0,0.0714647030499752,0.00318026803929496,0,0.0045691999950855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851320509212644,0,0,0.0111135618615901,0,0,0,0.016572052746651,0.00104585289139476,0.000974241572359903,0.0147834079382083,0.0056975463177214,0.00363275328554955,0.00684999710395401,0.0735120613002252,0.0127122962602393,0.000433880344740634,0.000913512365531319,0.0123902793485008,0.00747168164322235,0.0107751632755626,0.00199903231109736,0.00608544096249357,0.0357076034956153,0.000151881523051063,0.000530415211086649,0.0150737146090016,0.00273995203679792,0.00107779715625836,0.00345934156200434,0.000403106199469117,0.0144911120641085,0.0772863990564156,0.000131521442148995,0.0100486360208445,0.0102999777092218,0.072706433961083,0.0142333347179748,0.000887067662750471,0.00115092963076291,0.00234328149508521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
